title,url,date_published,snippet,body,text
"Uvalde 10-year-olds: Smart, funny, loving animals, football",https://apnews.com/0ddba31b03c219151d08d5374fb7e833,2022-06-04T13:07:40Z,"Family members are mourning the loss of two 10-year-old elementary school students in Uvalde, Texas, and remembering them for the love they showed them. Family members were having funerals Saturday for Makenna Lee Elrod and Rojelio Fernandez Torres. They were…","UVALDE, Texas (AP) She wrote notes to her family, hiding them so that they could be found later and loved to feed animals on the family's ranch. He liked to sit in the back of the school bus so he co… [+2065 chars]",uvalde 10 year olds smart funny loving animals football family members are mourning the loss of two 10 year old elementary school students in uvalde texas and remembering them for the love they showed them family members were having funerals saturday for makenna lee elrod and rojelio fernandez torres they were uvalde texas she wrote notes to her family hiding them so that they could be found later and loved to feed animals on the family s ranch he liked to sit in the back of the school bus so he co 
Teachers after Texas attack: ‘None of us are built for this',https://apnews.com/520b35de822d8dd78b51b3b71a7fbd0a,2022-06-04T16:36:11Z,"When graduation balloons popped inside a West Virginia high school, a teacher had to reassure students who ducked for cover that the noise did not come from gunfire. Their reaction showed how the world has changed in recent years —…","By JOHN RABY - Associated Press
CHARLESTON, W.Va. (AP) Teacher Jessica Salfia was putting up graduation balloons last month at her West Virginia high school when two of them popped, setting off pani… [+7791 chars]",teachers after texas attack none of us are built for this when graduation balloons popped inside a west virginia high school a teacher had to reassure students who ducked for cover that the noise did not come from gunfire their reaction showed how the world has changed in recent years by john raby associated press charleston w va teacher jessica salfia was putting up graduation balloons last month at her west virginia high school when two of them popped setting off pani 
"Biden to address Naval grads amid Texas, Ukraine backdrop",https://apnews.com/0dc3fa323c5c709a9a435d4615c12a7a,2022-05-27T12:26:24Z,President Joe Biden is set to address graduates at the United States Naval Academy amid turbulence abroad with Russia's invasion of Ukraine and tragedy at home after two mass shootings in as many weeks. Biden’s remarks Friday to the more…,"By ZEKE MILLER - Associated Press
ANNAPOLIS, Maryland (AP) President Joe Biden is set to address graduates at the United States Naval Academy Friday amid turbulence abroad with Russia's invasion of … [+712 chars]",biden to address naval grads amid texas ukraine backdrop president joe biden is set to address graduates at the united states naval academy amid turbulence abroad with russia s invasion of ukraine and tragedy at home after two mass shootings in as many weeks biden s remarks friday to the more by zeke miller associated press annapolis maryland president joe biden is set to address graduates at the united states naval academy friday amid turbulence abroad with russia s invasion of 
Uvalde superintendent says district to hire more police,https://apnews.com/8c5fd96f19d3dde8dc80b540f1f343c5,2022-06-09T15:17:11Z,The superintendent of the Texas school district where 19 students and two teachers were fatally shot says the district will hire more police officers in the fall but released no information about the investigation. During a sometimes contentious news conferen…,"UVALDE, Texas (AP) The superintendent of the Texas school district where 19 students and two teachers were fatally shot said Thursday that the district will hire more police officers in the fall but … [+2144 chars]",uvalde superintendent says district to hire more police the superintendent of the texas school district where 19 students and two teachers were fatally shot says the district will hire more police officers in the fall but released no information about the investigation during a sometimes contentious news conferen uvalde texas the superintendent of the texas school district where 19 students and two teachers were fatally shot said thursday that the district will hire more police officers in the fall but 
"Students sue for review, changes after Oxford High shooting",https://apnews.com/94ef9bc1c3806c5d820680be334b8096,2022-06-17T17:54:50Z,A law firm says about 20 students at a Michigan high school where four students were killed in a mass shooting say their constitutional rights to safety and education have been violated. A federal lawsuit being filed Friday calls for…,"By COREY WILLIAMS - Associated Press
WEST BLOOMFIELD, Mich. (AP) About 20 students at a Michigan high school where four students were killed in a mass shooting say their constitutional rights to saf… [+4276 chars]",students sue for review changes after oxford high shooting a law firm says about 20 students at a michigan high school where four students were killed in a mass shooting say their constitutional rights to safety and education have been violated a federal lawsuit being filed friday calls for by corey williams associated press west bloomfield mich about 20 students at a michigan high school where four students were killed in a mass shooting say their constitutional rights to saf 
Uvalde gunman's first target recounts terror in sermon,https://apnews.com/79e7a4e6ae4170f506353a8d51250b8b,2022-06-05T20:10:36Z,"One of the first targets of the gunman who killed 19 children and two teachers in Uvalde, Texas, is now trying to comfort the community. Gilbert Limones and a coworker at a funeral home both came under fire as they…","By JAY REEVES - Associated Press
UVALDE, Texas (AP) Gilbert Limones and a coworker at a funeral home were two of the first targets of the gunman who killed 19 children and two teachers at a Texas el… [+6109 chars]",uvalde gunman s first target recounts terror in sermon one of the first targets of the gunman who killed 19 children and two teachers in uvalde texas is now trying to comfort the community gilbert limones and a coworker at a funeral home both came under fire as they by jay reeves associated press uvalde texas gilbert limones and a coworker at a funeral home were two of the first targets of the gunman who killed 19 children and two teachers at a texas el 
A list of recent high-profile shootings in the US,https://apnews.com/f752f9a70ba8f54474d557275e42d359,2022-06-17T03:12:22Z,The church shooting Thursday in Alabama that killed two people and wounded another is just the latest recent high-profile shooting in May and June. The most prominent were a racist attack that killed 10 Black people at a supermarket in…,"The church shooting Thursday in Alabama is just the latest recent high-profile shooting in May and June, starting with a racist attack that killed 10 Black people at a supermarket in Buffalo, New Yor… [+3564 chars]",a list of recent high profile shootings in the us the church shooting thursday in alabama that killed two people and wounded another is just the latest recent high profile shooting in may and june the most prominent were a racist attack that killed 10 black people at a supermarket in the church shooting thursday in alabama is just the latest recent high profile shooting in may and june starting with a racist attack that killed 10 black people at a supermarket in buffalo new yor 
Brokenhearted husband dies after wife slain in Texas rampage,https://apnews.com/62e298529ec19d50592efa591b230b1a,2022-05-26T23:06:47Z,"Fourth-grade teacher Irma Garcia was killed in her Texas classroom on Tuesday, massacred along with her co-teacher and 19 students. Two days later, a family member says her brokenhearted husband died. The motive for the massacre — the nation’s deadliest…","By STEFANIE DAZIO - Associated Press
Fourth-grade teacher Irma Garcia was killed in her Texas classroom on Tuesday, massacred along with her co-teacher and 19 students. Two days later, a family memb… [+3035 chars]",brokenhearted husband dies after wife slain in texas rampage fourth grade teacher irma garcia was killed in her texas classroom on tuesday massacred along with her co teacher and 19 students two days later a family member says her brokenhearted husband died the motive for the massacre the nation s deadliest by stefanie dazio associated press fourth grade teacher irma garcia was killed in her texas classroom on tuesday massacred along with her co teacher and 19 students two days later a family memb 
Mississippi school booster club raffles guns as fundraiser,https://apnews.com/fc669991a94d94f28d35b7dad1ac2763,2022-06-16T22:51:33Z,A Mississippi high school booster group has launched what a school safety group calls a “highly inappropriate” fundraiser to pay for a band trip to Florida. The fundraiser — “30 guns in 30 days” — awards a gun or other…,"GULFPORT, Miss. (AP) A booster group for a high school on Mississippi's Gulf Coast is raising money for a band trip with what a school safety group calls a highly inappropriate raffle of guns and amm… [+3715 chars]",mississippi school booster club raffles guns as fundraiser a mississippi high school booster group has launched what a school safety group calls a highly inappropriate fundraiser to pay for a band trip to florida the fundraiser 30 guns in 30 days awards a gun or other gulfport miss a booster group for a high school on mississippi s gulf coast is raising money for a band trip with what a school safety group calls a highly inappropriate raffle of guns and amm 
"Senate GOP blocks domestic terrorism bill, gun policy debate",https://apnews.com/523c923c8ec3eca9164ee403ec3bf7c5,2022-05-27T04:04:21Z,"A bipartisan group of senators is trying to find a compromise on gun legislation. That's after Democrats’ first attempt at responding to the back-to-back mass shootings in Buffalo and Uvalde, Texas, failed Thursday in the Senate. Republicans blocked debate on…","By FARNOUSH AMIRI and LISA MASCARO - Associated Press
WASHINGTON (AP) Democrats first attempt at responding to the back-to-back mass shootings in Buffalo and Uvalde, Texas, failed in the Senate as R… [+7275 chars]",senate gop blocks domestic terrorism bill gun policy debate a bipartisan group of senators is trying to find a compromise on gun legislation that s after democrats first attempt at responding to the back to back mass shootings in buffalo and uvalde texas failed thursday in the senate republicans blocked debate on by farnoush amiri and lisa mascaro associated press washington democrats first attempt at responding to the back to back mass shootings in buffalo and uvalde texas failed in the senate as r 
Victim in Brooklyn subway shooting sues gun maker Glock,https://apnews.com/56488e48bed6c5e04a24690d98e8a2bb,2022-06-01T00:18:03Z,"A woman wounded in last month’s New York City subway shooting has filed a lawsuit against gun manufacturer Glock. In her lawsuit filed Tuesday, Ilene Steur said Glock “endangered the public health and safety” with the marketing, distribution and sales…","NEW YORK (AP) A woman wounded in last month's mass shooting on a New York City subway filed a lawsuit Tuesday against the maker of the handgun allegedly used in the attack and its parent company, acc… [+1827 chars]",victim in brooklyn subway shooting sues gun maker glock a woman wounded in last month s new york city subway shooting has filed a lawsuit against gun manufacturer glock in her lawsuit filed tuesday ilene steur said glock endangered the public health and safety with the marketing distribution and sales new york a woman wounded in last month s mass shooting on a new york city subway filed a lawsuit tuesday against the maker of the handgun allegedly used in the attack and its parent company acc 
Virginia Beach to hold memorial for 2019 shooting victims,https://apnews.com/502b798f73d397159ece20e8e6533e83,2022-05-30T19:56:51Z,Virginia Beach will hold a remembrance ceremony this week marking the third anniversary of a mass shooting that killed 12 people and injured five others. The Virginian-Pilot reports Tuesday evening’s memorial will be at Mount Trashmore Park. City Manager Patr…,"VIRGINIA BEACH, Va. (AP) Virginia Beach will hold a remembrance ceremony this week to mark the third anniversary of a mass shooting by a disgruntled city engineer who killed 12 people and wounded fiv… [+1463 chars]",virginia beach to hold memorial for 2019 shooting victims virginia beach will hold a remembrance ceremony this week marking the third anniversary of a mass shooting that killed 12 people and injured five others the virginian pilot reports tuesday evening s memorial will be at mount trashmore park city manager patr virginia beach va virginia beach will hold a remembrance ceremony this week to mark the third anniversary of a mass shooting by a disgruntled city engineer who killed 12 people and wounded fiv 
"The names: 19 children, 2 teachers killed in Uvalde school",https://apnews.com/a5b21cface8837e830ed2f9bb4bbcf3c,2022-05-27T18:43:00Z,Nineteen children were looking forward to a summer filled with Girl Scouts and soccer and video games. Two teachers were closing out a school year that they started with joy and that had held such promise. They’re the 21 people…,"ULVALDE, Texas (AP) Nineteen children were looking forward to a summer filled with Girl Scouts and soccer and video games. Two teachers were closing out a school year that they started with joy and t… [+7840 chars]",the names 19 children 2 teachers killed in uvalde school nineteen children were looking forward to a summer filled with girl scouts and soccer and video games two teachers were closing out a school year that they started with joy and that had held such promise they re the 21 people ulvalde texas nineteen children were looking forward to a summer filled with girl scouts and soccer and video games two teachers were closing out a school year that they started with joy and t 
Lawyer: 5 of 6 subway shooting witnesses could not ID gunman,https://apnews.com/838167ac57b36e6b604ba07e1a9d115b,2022-05-25T22:41:49Z,A man accused of randomly murdering a fellow passenger on a New York City subway train has made his first court appearance. His lawyer urged the judge and the public not to rush to judgment. Andrew Abdullah was ordered held…,"By LARRY NEUMEISTER - Associated Press
NEW YORK (AP) A man accused of randomly murdering a fellow passenger on a New York City subway train made his first appearance in court Wednesday, where his la… [+3528 chars]",lawyer 5 of 6 subway shooting witnesses could not id gunman a man accused of randomly murdering a fellow passenger on a new york city subway train has made his first court appearance his lawyer urged the judge and the public not to rush to judgment andrew abdullah was ordered held by larry neumeister associated press new york a man accused of randomly murdering a fellow passenger on a new york city subway train made his first appearance in court wednesday where his la 
Mass shootings intensify reform efforts at grassroots level,https://apnews.com/7e2fbfe9444887622261b5c9c77b47ce,2022-06-07T13:30:33Z,"Gun control and gun violence intervention advocates hope the mass shootings in Uvalde, Texas, and Buffalo, New York, will convince federal and state governments to take action again. Nonprofits like March for Our Lives plan to mobilize supporters on June…","By THALIA BEATY and GLENN GAMBOA - Associated Press
With protests planned for Saturday after the mass shootings in Uvalde, Texas, Tulsa, Oklahoma, and Buffalo, New York, gun control advocates hope t… [+7148 chars]",mass shootings intensify reform efforts at grassroots level gun control and gun violence intervention advocates hope the mass shootings in uvalde texas and buffalo new york will convince federal and state governments to take action again nonprofits like march for our lives plan to mobilize supporters on june by thalia beaty and glenn gamboa associated press with protests planned for saturday after the mass shootings in uvalde texas tulsa oklahoma and buffalo new york gun control advocates hope t 
Nevada student says anonymous gun tips used to bully him,https://apnews.com/d4760c01b16d90ae5d946c89bed36aa0,2022-05-28T00:12:50Z,A high school honors student in Nevada says in federal court that he’s being bullied by students and harassed by campus administrators who search him for a gun every time someone identifies him through an anonymous school threats hotline. Graduating…,LAS VEGAS (AP) A high school honors student in Nevada said in federal court that hes being bullied by students and harassed by campus administrators who search him for a gun every time someone identi… [+4327 chars],nevada student says anonymous gun tips used to bully him a high school honors student in nevada says in federal court that he s being bullied by students and harassed by campus administrators who search him for a gun every time someone identifies him through an anonymous school threats hotline graduating las vegas a high school honors student in nevada said in federal court that hes being bullied by students and harassed by campus administrators who search him for a gun every time someone identi 
"COVID-19, shootings: Is mass death now tolerated in America?",https://apnews.com/fbef679745f00a4708a536640d1a37d9,2022-05-25T22:05:18Z,"In between mass shootings killed and wounded people attending school, grocery shopping and simply living their lives, the nation marked a milestone of 1 million deaths from COVID-19. The number was once unthinkable. Now it’s a pedestrian reality in the…","By MICHELLE R. SMITH - Associated Press
PROVIDENCE, R.I. (AP) As the nation marked 1 million deaths from COVID-19 last week, the milestone was bookended by mass shootings that killed people simply l… [+9488 chars]",covid 19 shootings is mass death now tolerated in america in between mass shootings killed and wounded people attending school grocery shopping and simply living their lives the nation marked a milestone of 1 million deaths from covid 19 the number was once unthinkable now it s a pedestrian reality in the by michelle r smith associated press providence r i as the nation marked 1 million deaths from covid 19 last week the milestone was bookended by mass shootings that killed people simply l 
Buffalo supermarket gunman charged with federal hate crimes,https://apnews.com/7da1e2b3cce63e4b109c892d66c79b79,2022-06-15T14:50:16Z,"The gunman who killed 10 Black people in a racist attack at a Buffalo supermarket has been charged Wednesday with federal hate crimes and could face the death penalty. Payton Gendron already has pleaded not guilty to state-level charges, including…","By CAROLYN THOMPSON - Associated Press
BUFFALO, N.Y. (AP) The white gunman accused of killing 10 Black people in a racist attack at a Buffalo supermarket has been charged with federal hate crimes an… [+3631 chars]",buffalo supermarket gunman charged with federal hate crimes the gunman who killed 10 black people in a racist attack at a buffalo supermarket has been charged wednesday with federal hate crimes and could face the death penalty payton gendron already has pleaded not guilty to state level charges including by carolyn thompson associated press buffalo n y the white gunman accused of killing 10 black people in a racist attack at a buffalo supermarket has been charged with federal hate crimes an 
CHRONOLOGY Timeline of events in Texas school shooting - Reuters.com,https://www.reuters.com/world/us/chronology-timeline-events-texas-school-shooting-2022-05-26/,2022-05-26T23:47:00Z,"Following is the timeline of the shooting rampage on Tuesday at Robb Elementary School in Uvalde, Texas. Authorities said Salvador Ramos, 18, shot and killed 19 children plus two teachers after shooting his grandmother at the house they shared.","May 26 (Reuters) - Following is the timeline of the shooting rampage on Tuesday at Robb Elementary School in Uvalde, Texas. Authorities said Salvador Ramos, 18, shot and killed 19 children plus two t… [+2122 chars]",chronology timeline of events in texas school shooting following is the timeline of the shooting rampage on tuesday at robb elementary school in uvalde texas authorities said salvador ramos 18 shot and killed 19 children plus two teachers after shooting his grandmother at the house they shared may 26 following is the timeline of the shooting rampage on tuesday at robb elementary school in uvalde texas authorities said salvador ramos 18 shot and killed 19 children plus two t 
Ukraine's Zelenskiy offers condolences over Texas school shooting - Reuters UK,https://www.reuters.com/world/ukraines-zelenskiy-offers-condolences-over-texas-school-shooting-2022-05-25/,2022-05-25T07:06:00Z,"Ukraine President Volodymyr Zelenskiy on Wednesday offered his condolences to the relatives of the victims of the Texas school shooting, the worst school massacre in the United States for nearly a decade. <a href=""/world/us/two-dead-14-injured-elementary-scho…","DAVOS, Switzerland, May 25 (Reuters) - Ukraine President Volodymyr Zelenskiy on Wednesday offered his condolences to the relatives of the victims of the Texas school shooting, the worst school massac… [+659 chars]",ukraine s zelenskiy offers condolences over texas school shooting uk ukraine president volodymyr zelenskiy on wednesday offered his condolences to the relatives of the victims of the texas school shooting the worst school massacre in the united states for nearly a decade a href world us two dead 14 injured elementary scho davos switzerland may 25 ukraine president volodymyr zelenskiy on wednesday offered his condolences to the relatives of the victims of the texas school shooting the worst school massac 
Biden to speak on Texas school shooting Tuesday night - Reuters.com,https://www.reuters.com/world/us/biden-speak-texas-school-shooting-tuesday-night-2022-05-24/,2022-05-24T21:41:00Z,"U.S. President Joe Biden has been briefed on Tuesday's school shooting in Texas that killed 14 students and one teacher, White House press secretary Karine Jean-Pierre said, and will speak about it on Tuesday night.","WASHINGTON, May 24 (Reuters) - U.S. President Joe Biden has been briefed on Tuesday's school shooting in Texas that killed 14 students and one teacher, White House press secretary Karine Jean-Pierre … [+553 chars]",biden to speak on texas school shooting tuesday night u s president joe biden has been briefed on tuesday s school shooting in texas that killed 14 students and one teacher white house press secretary karine jean pierre said and will speak about it on tuesday night washington may 24 u s president joe biden has been briefed on tuesday s school shooting in texas that killed 14 students and one teacher white house press secretary karine jean pierre 
"Texas school shooting leaves American parents angry, anxious, resigned - Reuters.com",https://www.reuters.com/world/us/texas-school-shooting-leaves-american-parents-angry-anxious-resigned-2022-05-25/,2022-05-25T23:01:00Z,"Melissa Zeidan was running errands in her San Francisco neighborhood on Tuesday - filling her car's gas tank, returning some clothes – while two of her young children were at school. When she learned the news of the shootings in Uvalde, Texas, she immediately…","May 25 (Reuters) - Melissa Zeidan was running errands in her San Francisco neighborhood on Tuesday - filling her car's gas tank, returning some clothes while two of her young children were at school.… [+4288 chars]",texas school shooting leaves american parents angry anxious resigned melissa zeidan was running errands in her san francisco neighborhood on tuesday filling her car s gas tank returning some clothes while two of her young children were at school when she learned the news of the shootings in uvalde texas she immediately may 25 melissa zeidan was running errands in her san francisco neighborhood on tuesday filling her car s gas tank returning some clothes while two of her young children were at school 
Investigators question delayed police response in Texas school shooting - Reuters.com,https://www.reuters.com/world/us/investigators-question-delayed-police-response-texas-school-shooting-2022-05-28/,2022-05-28T16:56:00Z,"Investigators in Texas were seeking to determine on Saturday how critical mistakes were made in the response to the deadly Uvalde shooting, including why nearly 20 police officers remained outside a grade school classroom as children placed panicked 911 calls…","UVALDE, Texas, May 28 (Reuters) - Investigators in Texas were seeking to determine on Saturday how critical mistakes were made in the response to the deadly Uvalde shooting, including why nearly 20 p… [+3966 chars]",investigators question delayed police response in texas school shooting investigators in texas were seeking to determine on saturday how critical mistakes were made in the response to the deadly uvalde shooting including why nearly 20 police officers remained outside a grade school classroom as children placed panicked 911 calls uvalde texas may 28 investigators in texas were seeking to determine on saturday how critical mistakes were made in the response to the deadly uvalde shooting including why nearly 20 p 
Victims of the Texas school shooting | Pictures - Reuters,https://www.reuters.com/news/picture/victims-of-the-texas-school-shooting-idUSRTS85J5H,2022-05-26T19:31:00Z,"Alexandria Aniyah Rubio.  ""We told her we loved her and would pick her up after school. We had no idea this was goodbye,' Alexandria's mother Kimberly Mata-Rubio said in the Facebook post.  Courtesy","Reuters, the news and media division of Thomson Reuters, is the worlds largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, nationa… [+139 chars]",victims of the texas school shooting pictures alexandria aniyah rubio we told her we loved her and would pick her up after school we had no idea this was goodbye alexandria s mother kimberly mata rubio said in the facebook post courtesy the news and media division of thomson is the worlds largest multimedia news provider reaching billions of people worldwide every day provides business financial nationa 
Texas school shooting swells ranks of traumatized teachers - Reuters.com,https://www.reuters.com/world/us/texas-school-shooting-swells-ranks-traumatized-teachers-2022-05-26/,2022-05-26T22:28:00Z,"After a teenage gunman killed two of her high school students and wounded four others in her Florida classroom in 2018, Ivy Schamis found the strength to carry on teaching for two more years.","May 26 (Reuters) - After a teenage gunman killed two of her high school students and wounded four others in her Florida classroom in 2018, Ivy Schamis found the strength to carry on teaching for two … [+4481 chars]",texas school shooting swells ranks of traumatized teachers after a teenage gunman killed two of her high school students and wounded four others in her florida classroom in 2018 ivy schamis found the strength to carry on teaching for two more years may 26 after a teenage gunman killed two of her high school students and wounded four others in her florida classroom in 2018 ivy schamis found the strength to carry on teaching for two 
Factbox: Litigation over school shootings brings mixed results - Reuters,https://www.reuters.com/world/us/litigation-over-school-shootings-brings-mixed-results-2022-06-01/,2022-06-01T18:48:00Z,"Mass school shootings, like the one that killed 21 people last week in an Uvalde, Texas elementary school, have frequently led to litigation against school officials, law enforcement, perpetrators’ families and gun manufacturers. <a href=""/world/us/police-gun…","June 1 (Reuters) - Mass school shootings, like the one that killed 21 people last week in an Uvalde, Texas elementary school, have frequently led to litigation against school officials, law enforceme… [+3324 chars]",factbox litigation over school shootings brings mixed results mass school shootings like the one that killed 21 people last week in an uvalde texas elementary school have frequently led to litigation against school officials law enforcement perpetrators families and gun manufacturers a href world us police gun june 1 mass school shootings like the one that killed 21 people last week in an uvalde texas elementary school have frequently led to litigation against school officials law enforceme 
Beto O'Rourke interrupts Texas shooting press conference - Reuters.com,https://www.reuters.com/video/watch/idOV074325052022RP1,2022-05-25T23:36:22Z,"Texas Democrat Beto O'Rourke interrupted state officials holding a news conference on Wednesday about the mass shooting that killed 19 children and two teachers at an elementary school, shouting, ""You are doing nothing!"" This report produced by Tamara Lindstr…","Posted 
Texas Democrat Beto O'Rourke interrupted state officials holding a news conference on Wednesday about the mass shooting that killed 19 children and two teachers at an elementary school, shou… [+71 chars]",beto o rourke interrupts texas shooting press conference texas democrat beto o rourke interrupted state officials holding a news conference on wednesday about the mass shooting that killed 19 children and two teachers at an elementary school shouting you are doing nothing this report produced by tamara lindstr texas democrat beto o rourke interrupted state officials holding a news conference on wednesday about the mass shooting that killed 19 children and two teachers at an elementary school shou 
Texas doctor says it is 'crushing' as she treats mass shooting victims for second time - Reuters,https://www.reuters.com/world/us/texas-doctor-says-its-crushing-she-treats-mass-shooting-victims-second-time-2022-05-27/,2022-05-27T05:32:00Z,"A trauma doctor tending to three children wounded in the school shooting in the Texas city of Uvalde said it is ""crushing"" to treat victims of the second mass shooting in the area within the last five years.","SAN ANTONIO, Texas, May 27 (Reuters) - A trauma doctor tending to three children wounded in the school shooting in the Texas city of Uvalde said it is ""crushing"" to treat victims of the second mass s… [+2424 chars]",texas doctor says it is crushing as she treats mass shooting victims for second time a trauma doctor tending to three children wounded in the school shooting in the texas city of uvalde said it is crushing to treat victims of the second mass shooting in the area within the last five years san antonio texas may 27 a trauma doctor tending to three children wounded in the school shooting in the texas city of uvalde said it is crushing to treat victims of the second mass s 
Protesters holding photos of shooting victims gather outside NRA convention in Texas - Reuters,https://www.reuters.com/world/us/protesters-holding-photos-shooting-victims-gather-outside-nra-convention-texas-2022-05-27/,2022-05-27T16:27:00Z,A group of protesters angered over the shooting deaths of Texas elementary school students converged Friday outside the gun-lobby National Rifle Association's annual convention in Houston.,"HOUSTON, May 27 (Reuters) - A group of protesters angered over the shooting deaths of Texas elementary school students converged Friday outside the gun-lobby National Rifle Association's annual conve… [+2789 chars]",protesters holding photos of shooting victims gather outside nra convention in texas a group of protesters angered over the shooting deaths of texas elementary school students converged friday outside the gun lobby national rifle association s annual convention in houston houston may 27 a group of protesters angered over the shooting deaths of texas elementary school students converged friday outside the gun lobby national rifle association s annual conve 
"For Texas conservatives, armed teachers are a solution to school shootings - Reuters.com",https://www.reuters.com/world/us/texas-conservatives-armed-teachers-are-solution-school-shootings-2022-05-25/,2022-05-25T21:07:00Z,"Immediately after Tuesday's school shooting in Texas, conservative politicians reacted with another push for arming school officials to protect students – a notion that has raised strong objections among teachers, researchers and gun control activists.","May 25 (Reuters) - Immediately after Tuesday's school shooting in Texas, conservative politicians reacted with another push for arming school officials to protect students a notion that has raised st… [+3664 chars]",for texas conservatives armed teachers are a solution to school shootings immediately after tuesday s school shooting in texas conservative politicians reacted with another push for arming school officials to protect students a notion that has raised strong objections among teachers researchers and gun control activists may 25 immediately after tuesday s school shooting in texas conservative politicians reacted with another push for arming school officials to protect students a notion that has raised st 
Texas governor asks lawmakers to examine school safety after shooting - Reuters,https://www.reuters.com/world/us/texas-governor-asks-lawmakers-examine-school-safety-after-shooting-2022-06-01/,2022-06-01T18:00:00Z,"Texas Governor Greg Abbott on Wednesday requested that state lawmakers convene committees to examine school safety, mental health and police training in the wake of last week's school shooting that killed 19 children and two teachers.","June 1 (Reuters) - Texas Governor Greg Abbott on Wednesday requested that state lawmakers convene committees to examine school safety, mental health and police training in the wake of last week's sch… [+2478 chars]",texas governor asks lawmakers to examine school safety after shooting texas governor greg abbott on wednesday requested that state lawmakers convene committees to examine school safety mental health and police training in the wake of last week s school shooting that killed 19 children and two teachers june 1 texas governor greg abbott on wednesday requested that state lawmakers convene committees to examine school safety mental health and police training in the wake of last week s sch 
"Texas massacre shocks, but gunfire at U.S. schools at record high - Reuters.com",https://www.reuters.com/world/us/texas-massacre-shocks-gunfire-us-schools-record-high-2022-05-25/,2022-05-25T22:32:00Z,"On Tuesday three students were shot and wounded outside an elementary school in Washington D.C. A day earlier, three teenagers were shot as they left their high school in Philadelphia. Last week, there were three shootings at high school graduations in Michig…","LOS ANGELES, May 25 (Reuters) - On Tuesday three students were shot and wounded outside an elementary school in Washington D.C. A day earlier, three teenagers were shot as they left their high school… [+2954 chars]",texas massacre shocks but gunfire at u s schools at record high on tuesday three students were shot and wounded outside an elementary school in washington d c a day earlier three teenagers were shot as they left their high school in philadelphia last week there were three shootings at high school graduations in michig los angeles may 25 on tuesday three students were shot and wounded outside an elementary school in washington d c a day earlier three teenagers were shot as they left their high school 
Biden grieves with Texas town after shooting - Reuters,https://www.reuters.com/video/watch/idOV149329052022RP1,2022-05-30T00:56:05Z,President Joe Biden tried to comfort families in the south Texas town of Uvalde on Sunday after the nation's deadliest school shooting in a decade as federal officials announced they would review local law enforcement's slow response to the attack. Angela Joh…,"Posted 
President Joe Biden tried to comfort families in the south Texas town of Uvalde on Sunday after the nation's deadliest school shooting in a decade as federal officials announced they would r… [+82 chars]",biden grieves with texas town after shooting president joe biden tried to comfort families in the south texas town of uvalde on sunday after the nation s deadliest school shooting in a decade as federal officials announced they would review local law enforcement s slow response to the attack angela joh president joe biden tried to comfort families in the south texas town of uvalde on sunday after the nation s deadliest school shooting in a decade as federal officials announced they would r 
Explainer: Can U.S. gunmakers be liable for mass shooting - Reuters.com,https://www.reuters.com/world/us/can-us-gunmakers-be-liable-mass-shooting-2022-05-25/,2022-05-25T22:33:00Z,"An 18-year-old gunman stormed a Texas elementary school on Tuesday and killed 19 children and two teachers, reigniting a debate in the United States over gun control and the potential legal liability for manufacturers of firearms.","May 25 (Reuters) - An 18-year-old gunman stormed a Texas elementary school on Tuesday and killed 19 children and two teachers, reigniting a debate in the United States over gun control and the potent… [+4731 chars]",explainer can u s gunmakers be liable for mass shooting an 18 year old gunman stormed a texas elementary school on tuesday and killed 19 children and two teachers reigniting a debate in the united states over gun control and the potential legal liability for manufacturers of firearms may 25 an 18 year old gunman stormed a texas elementary school on tuesday and killed 19 children and two teachers reigniting a debate in the united states over gun control and the potent 
Texas elementary school's end-of-year plans shattered by shooting - Reuters,https://www.reuters.com/world/us/texas-elementary-schools-end-of-year-plans-shattered-by-shooting-2022-05-25/,2022-05-25T00:47:00Z,"The children at Robb Elementary School in Uvalde, Texas, were two days away from their summer break when Tuesday's massacre unfolded.","May 24 (Reuters) - The children at Robb Elementary School in Uvalde, Texas, were two days away from their summer break when Tuesday's massacre unfolded.
They had visited the zoo and participated in … [+1568 chars]",texas elementary school s end of year plans shattered by shooting the children at robb elementary school in uvalde texas were two days away from their summer break when tuesday s massacre unfolded may 24 the children at robb elementary school in uvalde texas were two days away from their summer break when tuesday s massacre unfolded they had visited the zoo and participated in 
NRA gun law event set to draw lawyers to Texas days after shooting - Reuters.com,https://www.reuters.com/legal/legalindustry/nra-gun-law-event-set-draw-lawyers-texas-days-after-shooting-2022-05-25/,2022-05-25T22:49:00Z,"An event billed as the ""largest gathering of Second Amendment attorneys in the country"" is scheduled to take place Friday in Houston, four days after authorities said an 18-year-old gunman <a href=""https://www.reuters.com/world/us/two-dead-14-injured-elementa…","(Reuters) - An event billed as the ""largest gathering of Second Amendment attorneys in the country"" is scheduled to take place Friday in Houston, four days after authorities said an 18-year-old gunma… [+3051 chars]",nra gun law event set to draw lawyers to texas days after shooting an event billed as the largest gathering of second amendment attorneys in the country is scheduled to take place friday in houston four days after authorities said an 18 year old gunman a href https www world us two dead 14 injured elementa an event billed as the largest gathering of second amendment attorneys in the country is scheduled to take place friday in houston four days after authorities said an 18 year old gunma 
